longitude,latitude,Cena,Izby,Druh,Plocha,distance_from_centre
17.30655935,48.10551668,260000,4,4 izbový byt,104,15
17.021995,48.2696255,175000,2,2 izbový byt,55,15.4
17.0349072,48.2413191,239000,2,2 izbový byt,71,12.2
17.0349072,48.2413191,239000,2,2 izbový byt,71,12.2
17.200566,48.1393266,107000,1,1 izbový byt,32,6.5
17.30471399,48.10117494,239000,3,3 izbový byt,72,15
17.1597672,48.1459459,310000,3,3 izbový byt,80,3.5
17.0481638,48.1636214,175000,3,3 izbový byt,63,5.2
16.9780855,48.2226086,205000,2,2 izbový byt,65,13.2
17.1107173,48.1476835,294900,3,3 izbový byt,86,0.3
17.1069707,48.1181093,264000,4,4 izbový byt,82,3
17.1043798,48.110841,250000,2,2 izbový byt,60,3.8
17.116216,48.1296454,250000,2,2 izbový byt,49,1.7
17.0968,48.1665126,252000,3,3 izbový byt,65,2.7
17.0459868,48.1503839,222000,3,3 izbový byt,73,5
17.116216,48.1296454,218000,2,2 izbový byt,40,1.7
17.4014187,48.2200494,169000,3,3 izbový byt,71,23
17.0973329,48.1283826,230000,3,3 izbový byt,69,2.2
17.299135,48.104528,145000,2,2 izbový byt,43,14.5
17.4061427,48.2170352,145000,2,2 izbový byt,43,23.2
17.1269891,48.1471192,199000,3,3 izbový byt,75,1.1
17.3562922,48.2060363,252500,4,4 izbový byt,80,19.3
17.3619336,48.191062,233000,4,4 izbový byt,91,19.2
17.4061427,48.2170352,149000,2,2 izbový byt,58,23.2
17.2073352,48.1453315,177500,3,3 izbový byt,64,7
17.2811627,48.1414907,180000,2,2 izbový byt,61,12.5
17.1743262,48.1384102,175000,2,2 izbový byt,54,4.6
17.2352851,48.0977338,317990,4,4 izbový byt,106,10.5
17.1386335,48.1481451,190000,2,2 izbový byt,45,2
17.1087584,48.1254395,244900,3,3 izbový byt,75,2.2
17.2007772,48.1515887,239900,2,2 izbový byt,64,6.6
17.1455133,48.1542939,360000,3,3 izbový byt,86,2.7
17.30723711,48.33481215,147000,2,2 izbový byt,54,25.6
17.3073159,48.3286949,162000,3,3 izbový byt,77,25
17.1226385,48.1277351,370000,3,3 izbový byt,71,2
17.1060633,48.1208712,129900,1,1 izbový byt,34,2.7
17.1046811,48.1024658,208900,3,3 izbový byt,69,4.7
17.119321,48.143091,330000,2,2 izbový byt,70,0.5
17.2056513,48.1435966,120000,1,1 izbový byt,43,6.9
17.1643636,48.1640881,195000,2,2 izbový byt,55,4.4
17.1357263,48.1577874,194000,1,1 izbový byt,46,2.2
17.139574,48.173112,335000,3,3 izbový byt,111,3.7
17.1056852,48.1501696,338141.4,2,2 izbový byt,58,0.8
17.10698891,48.10826314,217000,3,3 izbový byt,88,4.1
17.1363562,48.1530697,369000,3,3 izbový byt,91,2
17.0475886,48.1602464,221900,3,3 izbový byt,69,5.1
16.9969952,48.3753856,164900,3,3 izbový byt,72,27
17.043416,48.1566838,159500,2,2 izbový byt,44,5.3
17.023476,48.4370399,129900,2,2 izbový byt,54,33.1
17.0291064,48.4149467,97900,1,1 izbový byt,39,30.6
17.129756,48.1219533,170000,2,2 izbový byt,42,2.8
17.0170877,48.4351907,154500,3,3 izbový byt,76,33
17.1076452,48.1484473,249900,2,2 izbový byt,64,0.5
17.1765351,48.1617794,142000,2,2 izbový byt,45,5.1
16.9818551,48.2040597,221500,4,4 izbový byt,71,11.7
17.0156348,48.4356317,119900,2,2 izbový byt,37,33.1
17.2741183,48.2855065,147900,2,2 izbový byt,48,19.7
17.0127892,48.4398883,172000,3,3 izbový byt,67,33.6
17.0973329,48.1283826,179000,2,2 izbový byt,53,2.2
17.0065586,48.4345481,149900,2,2 izbový byt,55,33.1
17.016177,48.4249648,82900,1,1 izbový byt,30,31.9
17.043416,48.1566838,199900,2,2 izbový byt,50,5.3
17.1544368,48.1597457,240000,3,3 izbový byt,65,3.5
17.12730805,48.17585003,179900,2,2 izbový byt,54,3.6
17.0518442,48.1591643,199000,3,3 izbový byt,70,4.8
17.0326036,48.2008555,205000,4,4 izbový byt,78,8.6
17.0326036,48.2008555,205000,4,3 izbový byt,78,8.6
17.1077474,48.148598,338000,3,3 izbový byt,82,0.6
17.0326036,48.2008555,205000,4,4 izbový byt,78,8.6
17.1077474,48.148598,385000,3,3 izbový byt,93,0.6
17.116216,48.1296454,238000,2,2 izbový byt,43,1.7
17.39229786,48.22115806,195000,3,3 izbový byt,84,22.4
17.1087584,48.1254395,264000,4,4 izbový byt,82,2.2
17.1765418,48.1684602,200000,2,2 izbový byt,65,5.4
17.1291525,48.1834907,217000,2,2 izbový byt,76,4.5
17.0489712,48.1592026,199500,3,3 izbový byt,66,5
17.115507,48.0946122,214900,3,3 izbový byt,85,5.6
17.116216,48.1296454,238000,2,2 izbový byt,43,1.7
17.1499302,48.1712321,194000,2,2 izbový byt,55,4
17.0579368,48.1537545,145000,1,1 izbový byt,30,4.2
17.0354818,48.1900143,189900,4,4 izbový byt,80,7.6
17.1069707,48.1181093,269000,4,4 izbový byt,87,3
17.1141828,48.1182895,215000,3,3 izbový byt,77,3
17.0531454,48.1514327,189000,3,3 izbový byt,70,4.5
17.2064038,48.1423062,120000,1,1 izbový byt,43,7
17.2073352,48.1453315,159980,2,2 izbový byt,59,7
17.115507,48.0946122,179000,3,3 izbový byt,87,5.6
17.2109167,48.1248133,190000,3,3 izbový byt,72,7.6
17.1569251,48.2102128,205000,3,3 izbový byt,71,8
17.1069707,48.1181093,184980,3,3 izbový byt,55,3
17.1094682,48.1085812,119950,1,1 izbový byt,37,4
17.0354818,48.1900143,129900,1,1 izbový byt,35,7.6
17.1743262,48.1384102,289900,3,3 izbový byt,61,4.6
17.1078027,48.1012697,145000,1,1 izbový byt,36,4.9
17.1115426,48.11087,389990,3,3 izbový byt,192,3.8
17.2115444,48.1413337,184999,3,3 izbový byt,71,7.3
17.2974308,48.202487,239999,3,3 izbový byt,68,15.1
17.1711278,48.162691,249999,2,2 izbový byt,70,4.8
17.0383913,48.1794397,156999,2,2 izbový byt,37,6.7
17.3947907,48.2139403,134999,2,2 izbový byt,49,22.3
17.2139002,48.1381609,138990,2,2 izbový byt,53,7.5
17.1564921,48.1611571,209000,3,3 izbový byt,71,3.7
17.039661,48.1910216,185900,3,3 izbový byt,74,7.5
16.9807645,48.2050206,205000,4,4 izbový byt,88,11.8
16.9807645,48.2050206,205000,3,3 izbový byt,88,11.8
17.2678143,48.2887323,149000,2,2 izbový byt,56,19.7
17.1168356,48.0982401,210000,3,3 izbový byt,67,5.2
17.2991349,48.104528,129000,2,2 izbový byt,49,14.5
17.2352851,48.0977338,226900,4,4 izbový byt,89,10.5
17.149205,48.1603537,289000,5,5 a viac izbový byt,99,3.2
17.2007772,48.1515887,239900,3,3 izbový byt,64,6.6
17.1181065,48.1445117,174900,1,1 izbový byt,28,0.4
17.0076217,48.4356882,129000,2,2 izbový byt,42,33.2
17.299135,48.104528,125900,1,1 izbový byt,38,14.5
17.2352851,48.0977338,379000,4,4 izbový byt,103,10.5
17.2352851,48.0977338,189900,2,2 izbový byt,56,10.5
17.277595,48.081425,377000,4,4 izbový byt,109,14.1
17.0579368,48.1537545,349900,3,3 izbový byt,162,4.2
17.2094718,48.14262,238788,2,2 izbový byt,53,7.2
17.1743262,48.1384102,199900,2,2 izbový byt,63,4.6
17.1297544,48.1719127,145000,2,2 izbový byt,39,3.3
17.2698643,48.3035936,158000,2,2 izbový byt,56,21.1
17.0924972,48.1134847,152000,3,3 izbový byt,66,3.8
17.3165142,48.3524571,140000,4,4 izbový byt,150,27.6
17.2678143,48.2887323,140000,4,4 izbový byt,150,19.7
17.2720726,48.1408529,118900,2,2 izbový byt,52,11.8
17.1459938,48.1503468,189900,2,2 izbový byt,57,2.5
17.1245963,48.1520634,339000,3,3 izbový byt,78,1.2
17.1065948,48.1520105,380000,3,3 izbový byt,105,0.9
17.3923765,48.2140582,149000,2,2 izbový byt,58,22.1
17.4061427,48.2170352,229000,4,4 izbový byt,97,23.2
17.1336287,48.1547399,230000,2,2 izbový byt,57,1.9
17.1078577,48.1011369,213900,3,3 izbový byt,70,4.9
17.2001886,48.1386396,170000,3,3 izbový byt,66,6.5
17.1499302,48.1712321,99990,1,1 izbový byt,30,4
17.0495743,48.155117,130000,1,1 izbový byt,35,4.8
17.1431472,48.1966301,194990,2,2 izbový byt,59,6.2
17.0250186,48.1930597,169000,2,2 izbový byt,49,8.4
17.1061306,48.1089652,129900,1,1 izbový byt,36,4
17.39707289,48.21643527,153000,3,3 izbový byt,64,22.5
17.1499302,48.1712321,239000,2,2 izbový byt,55,4
17.200566,48.1393266,189000,3,3 izbový byt,70,6.5
16.9810639,48.2078275,165000,2,2 izbový byt,41,12
17.39546501,48.21700303,149900,3,3 izbový byt,63,22.4
17.2708229,48.2880672,162999,2,2 izbový byt,61,19.8
17.1415783,48.1515719,194900,2,2 izbový byt,57,2.3
17.0489995,48.1537905,209990,3,3 izbový byt,68,4.8
17.40156334,48.22235648,178500,3,3 izbový byt,61,23.1
17.2109494,48.1251722,139990,1,1 izbový byt,46,7.6
17.169818,48.1687057,135000,1,1 izbový byt,32,5
17.2077908,48.1413625,200000,3,3 izbový byt,70,7.1
17.205864,48.1345078,110000,1,1 izbový byt,36,7
17.299135,48.104528,99990,1,1 izbový byt,38,14.5
17.1765418,48.1684602,210000,3,3 izbový byt,65,5.4
17.1765418,48.1684602,142000,1,1 izbový byt,30,5.4
17.39707289,48.21643527,153000,3,3 izbový byt,68,22.5
17.2352851,48.0977338,159900,2,2 izbový byt,51,10.5
17.200566,48.1393266,149990,3,3 izbový byt,63,6.5
17.118932,48.0967265,269900,4,4 izbový byt,87,5.4
17.1743262,48.1384102,239300,2,2 izbový byt,60,4.6
17.0579368,48.1537545,139900,1,1 izbový byt,36,4.2
17.2109494,48.1251722,176000,2,2 izbový byt,50,7.6
17.0414735,48.1876545,239900,3,3 izbový byt,69,7.1
17.1743262,48.1384102,184990,1,1 izbový byt,40,4.6
17.200566,48.1393266,154990,3,3 izbový byt,62,6.5
17.29922083,48.10481458,100000,1,1 izbový byt,39,14.5
17.1076452,48.1484473,210000,2,2 izbový byt,61,0.5
17.2114085,48.1326936,113000,1,1 izbový byt,35,7.4
17.1747538,48.1555448,190000,2,2 izbový byt,55,4.8
17.0521406,48.1541944,229990,3,3 izbový byt,67,4.6
17.0968,48.1665126,252000,3,3 izbový byt,72,2.7
17.1076452,48.1484473,199900,2,2 izbový byt,40,0.5
17.2073352,48.1453315,134900,1,1 izbový byt,37,7
17.2779709,48.2560193,179990,2,2 izbový byt,54,17.4
17.0579368,48.1537545,249990,3,3 izbový byt,63,4.2
17.3946476,48.21756499,165999,3,3 izbový byt,60,22.4
17.0481638,48.1636214,186000,4,4 izbový byt,74,5.2
17.26479002,48.28573635,159999,3,3 izbový byt,59,19.3
17.2088935,48.1374713,159990,2,2 izbový byt,50,7.2
17.40030845,48.22234763,192000,3,3 izbový byt,71,23
17.1743262,48.1384102,244990,2,2 izbový byt,56,4.6
17.1733714,48.1572076,195000,3,3 izbový byt,65,4.7
17.1004431,48.1264418,170000,2,2 izbový byt,49,2.2
17.1499302,48.1712321,235000,2,2 izbový byt,53,4
17.39977737,48.22194198,179999,3,3 izbový byt,71,22.9
17.0260981,48.1931456,174990,2,2 izbový byt,48,8.4
17.1103742,48.1138718,189900,3,3 izbový byt,65,3.4
17.0354818,48.1900143,264900,3,3 izbový byt,83,7.6
17.1993069,48.1371123,213900,2,2 izbový byt,57,6.5
17.1723526,48.15982,195000,3,3 izbový byt,65,4.7
17.039661,48.1910216,200000,2,2 izbový byt,62,7.5
17.055385,48.157891,179900,4,4 izbový byt,74,4.5
17.0354818,48.1900143,182990,2,2 izbový byt,48,7.6
17.20359206,48.13733589,209000,3,3 izbový byt,75,6.8
17.1499302,48.1712321,216980,3,3 izbový byt,62,4
17.1499302,48.1712321,189980,2,2 izbový byt,58,4
17.1420838,48.1951723,229000,3,3 izbový byt,61,6
17.17,48.16,214000,3,3 izbový byt,75,4.6
17.02220295,48.28111242,136725,2,2 izbový byt,44,16.6
17.0787967,48.1589812,205000,2,2 izbový byt,55,3
17.0684301,48.1585261,419000,3,3 izbový byt,98,3.6
17.0300713,48.2687371,117700,1,1 izbový byt,38,15.1
17.10703573,48.1545082,118000,1,1 izbový byt,34,1.2
17.4061427,48.2170352,213000,3,3 izbový byt,75,23.2
17.13579869,48.17083921,204000,3,3 izbový byt,67,3.4
17.1459938,48.1503468,175000,1,1 izbový byt,44,2.5
17.1066454,48.1272558,288900,4,4 izbový byt,82,2
17.16534988,48.12796205,119000,1,1 izbový byt,37,4.3
17.1077474,48.148598,310000,2,2 izbový byt,60,0.6
17.2650196,48.0768806,179000,2,2 izbový byt,50,13.6
17.13998255,48.14953963,182000,2,2 izbový byt,41,2.1
21.23924663,48.73180397,179990,3,3 izbový byt,55,311.1
21.2599829,48.7072075,129990,2,2 izbový byt,55,312.1
21.2272503,48.712166,315000,3,3 izbový byt,70,309.8
21.2340978,48.7040071,219000,3,3 izbový byt,69,310.2
21.2675252,48.7539105,175000,3,3 izbový byt,70,313.6
21.2364688,48.7127673,179000,3,3 izbový byt,68,310.5
21.2652263,48.7270792,249990,3,3 izbový byt,84,312.9
21.2577477,48.7209956,133900,3,3 izbový byt,62,312.2
20.563649,48.9452771,95000,2,2 izbový byt,53,269
20.563649,48.9452771,139900,4,4 izbový byt,81,269
20.563649,48.9452771,111800,2,2 izbový byt,54,269
21.23924663,48.73180397,179990,3,3 izbový byt,55,311.1
21.2599829,48.7072075,129990,2,2 izbový byt,55,312.1
21.2272503,48.712166,315000,3,3 izbový byt,70,309.8
21.2340978,48.7040071,219000,3,3 izbový byt,69,310.2
21.2675252,48.7539105,175000,3,3 izbový byt,70,313.6
21.2364688,48.7127673,179000,3,3 izbový byt,68,310.5
21.2652263,48.7270792,249990,3,3 izbový byt,84,312.9
21.2577477,48.7209956,133900,3,3 izbový byt,62,312.2
20.563649,48.9452771,95000,2,2 izbový byt,53,269
20.563649,48.9452771,139900,4,4 izbový byt,81,269
20.563649,48.9452771,111800,2,2 izbový byt,54,269
20.67845576,48.18334652,127000,3,3 izbový byt,74,264.3
20.5464706,48.9432034,99999,2,2 izbový byt,54,267.7
20.563649,48.9452771,155000,3,3 izbový byt,65,269
20.5468586,48.9444874,117000,3,3 izbový byt,69,267.8
20.5663417,48.9348529,115000,3,3 izbový byt,68,268.8
20.5691557,48.9468812,105000,2,2 izbový byt,42,269.4
20.5638137,48.9425434,95000,2,2 izbový byt,56,268.9
20.5589649,48.9360909,128000,4,4 izbový byt,68,268.3
21.9150735,48.7493833,127900,2,2 izbový byt,58,360.2
20.5712795,48.9444938,149000,3,3 izbový byt,62,269.5
20.563649,48.9452771,125000,3,3 izbový byt,70,269
20.5699579,48.9453311,96000,2,2 izbový byt,57,269.4
20.5468586,48.9444874,110000,3,3 izbový byt,68,267.8
20.5712795,48.9444938,134000,3,3 izbový byt,76,269.5
20.566815,48.9459526,95000,2,2 izbový byt,52,269.2
20.5631031,48.9341714,169000,3,3 izbový byt,70,268.5
20.563649,48.9452771,130000,3,3 izbový byt,74,269
20.5631031,48.9341714,115000,3,3 izbový byt,70,268.5
20.5678583,48.9535795,82000,2,2 izbový byt,49,269.5
20.563649,48.9452771,114000,3,3 izbový byt,72,269
20.56609332,48.93505164,92900,2,2 izbový byt,52,268.8
21.23244996,48.71024185,169000,3,3 izbový byt,68,310.2
21.24039549,48.71754947,99000,1,1 izbový byt,27,310.9
21.265136,48.7114391,197500,3,3 izbový byt,64,312.5
21.2364688,48.7127673,149990,3,3 izbový byt,70,310.5
21.2752766,48.7424163,183000,4,4 izbový byt,85,313.9
21.2899075,48.7335499,105000,2,2 izbový byt,38,314.8
21.2899075,48.7335499,259000,3,3 izbový byt,94,314.8
21.22992,48.7174215,139000,3,3 izbový byt,64,310.1
21.22737368,48.71100144,117900,1,1 izbový byt,38,309.8
21.26238456,48.73120353,133990,2,2 izbový byt,41,312.7
21.2519649,48.7411212,159000,2,2 izbový byt,55,312.2
21.2400629,48.7184565,99990,1,1 izbový byt,27,310.9
21.2899075,48.7335499,209900,3,3 izbový byt,73,314.8
21.2136532,48.7101925,164500,3,3 izbový byt,70,308.8
21.2475427,48.7480086,108500,1,1 izbový byt,32,312
21.2695388,48.75905,169990,4,4 izbový byt,82,313.8
21.2878421,48.7280175,199500,3,3 izbový byt,70,314.5
21.2627324,48.7604216,125000,2,2 izbový byt,50,313.4
21.2675252,48.7539105,179990,3,3 izbový byt,77,313.6
21.2513825,48.7069596,89990,1,1 izbový byt,28,311.5
21.2325036,48.7104861,144900,3,3 izbový byt,68,310.2
21.2331692,48.7210252,176990,3,3 izbový byt,55,310.4
21.2396718,48.7126459,149000,2,2 izbový byt,40,310.7
21.2900378,48.6853833,144000,3,3 izbový byt,68,313.8
21.2325036,48.7104861,149900,3,3 izbový byt,56,310.2
21.249008,48.7369334,169990,2,2 izbový byt,66,311.9
21.2301119,48.71825,153000,2,2 izbový byt,54,310.1
21.2155629,48.7159077,133900,2,2 izbový byt,52,309
21.2155629,48.7159077,133900,2,2 izbový byt,52,309
21.2569682,48.7092731,150000,2,2 izbový byt,54,311.9
21.2062388,48.7159941,175000,2,2 izbový byt,44,308.4
21.2062388,48.7159941,185700,2,2 izbový byt,48,308.4
21.2448384,48.70929159,149940,3,3 izbový byt,70,311
21.2285878,48.7191244,159000,4,4 izbový byt,81,310.1
21.24118949,48.70745758,128000,2,2 izbový byt,40,310.7
21.23995721,48.73605716,280000,4,4 izbový byt,88,311.2
21.20666795,48.71261032,267000,3,3 izbový byt,90,308.3
21.3007557,48.6782642,105000,2,2 izbový byt,40,314.5
21.2707092,48.7604177,144000,3,3 izbový byt,78,313.9
21.279288,48.7382045,112000,2,2 izbový byt,50,314.1
21.2990252,48.6765618,136000,3,3 izbový byt,68,314.3
21.20842748,48.71149178,210000,2,2 izbový byt,55,308.4
21.2695388,48.75905,98500,1,1 izbový byt,40,313.8
21.2607827,48.7231175,264900,2,2 izbový byt,86,312.5
21.2094241,48.7142008,160000,3,3 izbový byt,72,308.6
21.2449252,48.7215742,167000,3,3 izbový byt,71,311.3
21.2472786,48.7257217,159000,3,3 izbový byt,76,311.5
21.2396718,48.7126459,138900,3,3 izbový byt,72,310.7
21.2345873,48.7143063,198000,3,3 izbový byt,68,310.4
21.2485517,48.7332592,350000,3,3 izbový byt,92,311.8
21.2606587,48.7243413,350000,5,5 a viac izbový byt,160,312.5
21.4392562,48.7364136,120000,3,3 izbový byt,74,325.6
21.2350875,48.707651,154000,3,3 izbový byt,56,310.3
21.2676674,48.7539765,175000,3,3 izbový byt,80,313.6
21.2607319,48.71499923,159900,3,3 izbový byt,72,312.3
21.2676674,48.7539765,169000,4,4 izbový byt,80,313.6
21.2337731,48.7089196,179000,4,4 izbový byt,72,310.2
21.2280118,48.7159723,179900,2,2 izbový byt,52,309.9
21.2461837,48.7366124,125000,2,2 izbový byt,53,311.7
21.24607254,48.73265788,109000,1,1 izbový byt,32,311.6
21.2771429,48.7442344,163000,3,3 izbový byt,72,314.1
21.2676674,48.7539765,142000,3,3 izbový byt,77,313.6
21.2570841,48.7092508,160000,3,3 izbový byt,66,311.9
21.2676674,48.7539765,162000,3,3 izbový byt,68,313.6
21.2844607,48.6893403,155000,3,3 izbový byt,73,313.5
21.2771429,48.7442344,132500,2,2 izbový byt,58,314.1
21.2461837,48.7366124,348000,4,4 izbový byt,130,311.7
21.6278268,48.6897716,78000,3,2 izbový byt,70,338.4
21.2676674,48.7539765,125000,2,2 izbový byt,52,313.6
21.1713844,48.6370535,105000,2,2 izbový byt,53,304.4
21.2771429,48.7442344,169000,3,3 izbový byt,66,314.1
21.2345873,48.7143063,99500,1,1 izbový byt,37,310.4
21.2345873,48.7143063,92000,1,1 izbový byt,28,310.4
21.2461837,48.7366124,290000,4,4 izbový byt,101,311.7
21.2556596,48.7252456,305900,3,3 izbový byt,127,312.1
21.9285949,48.7472154,155000,5,5 a viac izbový byt,96,361.2
21.2186162,48.7164688,107000,1,1 izbový byt,36,309.3
21.2537,48.722739,183000,4,4 izbový byt,85,311.9
21.294352,48.6805095,129990,1,1 izbový byt,40,314.1
21.2170354,48.7192782,165000,2,2 izbový byt,52,309.2
21.2577243,48.7014133,184900,3,3 izbový byt,67,311.8
21.2476503,48.7137939,149000,1,1 izbový byt,40,311.3
21.2569682,48.7092731,97200,2,2 izbový byt,46,311.9
21.26952052,48.7558634,145000,3,3 izbový byt,63,313.8
21.212352,48.7142027,129000,2,2 izbový byt,52,308.8
21.21623039,48.71593354,179000,3,3 izbový byt,79,309.1
21.2806032,48.6862887,179000,4,4 izbový byt,81,313.2
21.2498078,48.7062791,123000,2,2 izbový byt,42,311.3
21.2113572,48.71862589,105000,1,1 izbový byt,36,308.8
21.2910761,48.7340552,145000,3,3 izbový byt,67,314.9
21.2186162,48.7164688,156000,2,2 izbový byt,43,309.3
21.26452422,48.72823776,223990,2,2 izbový byt,60,312.8
21.26452422,48.72823776,449990,3,3 izbový byt,120,312.8
21.26452422,48.72823776,279990,3,3 izbový byt,80,312.8
21.2977632,48.7334389,354990,4,4 izbový byt,112,315.3
21.2513825,48.7069596,133900,1,1 izbový byt,42,311.5
21.2732011,48.7541693,174000,3,3 izbový byt,79,314
21.2635479,48.699592,129000,1,1 izbový byt,51,312.2
21.22992,48.7174215,135000,1,1 izbový byt,31,310.1
21.2379269,48.7157209,149900,3,3 izbový byt,55,310.7
21.2608907,48.7306975,305400,4,4 izbový byt,84,312.6
21.2623497,48.7313026,139900,2,2 izbový byt,39,312.7
21.2552103,48.7197255,340000,3,3 izbový byt,160,312
21.2500405,48.7363668,195000,3,3 izbový byt,82,311.9
21.2552103,48.7197255,340000,4,4 izbový byt,160,312
21.2325036,48.7104861,142000,2,2 izbový byt,40,310.2
21.2608907,48.7306975,209900,2,2 izbový byt,54,312.6
21.23582507,48.71037446,158000,3,3 izbový byt,68,310.4
21.2613401,48.7333158,115300,1,1 izbový byt,37,312.7
21.2613401,48.7333158,115300,1,1 izbový byt,37,312.7
21.2613401,48.7333158,144900,2,2 izbový byt,47,312.7
21.2613401,48.7333158,243450,3,3 izbový byt,156,312.7
21.2613401,48.7333158,326600,4,4 izbový byt,147,312.7
21.2406276,48.7104811,138000,3,3 izbový byt,68,310.7
21.2406276,48.7104811,138000,3,3 izbový byt,68,310.7
21.2364688,48.7127673,138000,3,3 izbový byt,54,310.5
20.5322322,48.6622295,240000,4,4 izbový byt,240,258.7
21.9153424,48.7492572,96500,3,3 izbový byt,71,360.2
21.6588578,48.7022402,58140,3,3 izbový byt,73,340.9
21.2863736,48.7378124,115800,1,1 izbový byt,51,314.6
21.2364688,48.7127673,111000,1,1 izbový byt,33,310.5
21.259829,48.7071853,127700,2,2 izbový byt,53,312.1
21.2400629,48.7184565,156000,3,3 izbový byt,54,310.9
20.5366867,48.6511936,77000,3,3 izbový byt,68,258.8
21.2816582,48.7376197,153000,3,3 izbový byt,68,314.2
21.2524561,48.7094336,243500,3,3 izbový byt,91,311.6
21.3024478,48.676838,137000,2,2 izbový byt,50,314.6
21.2280118,48.7159723,149900,3,3 izbový byt,65,309.9
21.231821,48.7075622,146900,3,3 izbový byt,55,310.1
21.1713844,48.6370535,113900,2,2 izbový byt,37,304.4
21.24107496,48.70697336,198900,4,4 izbový byt,80,310.7
21.26986335,48.75782639,105000,1,1 izbový byt,39,313.8
21.1713844,48.6370535,113500,2,2 izbový byt,37,304.4
21.23778903,48.71567552,139999,2,2 izbový byt,55,310.6
21.23413528,48.71274867,179900,3,3 izbový byt,55,310.3
21.27194601,48.75345889,117000,2,2 izbový byt,52,313.9
21.23778814,48.71567197,139999,3,3 izbový byt,55,310.6
21.2062388,48.7159941,429990,5,5 a viac izbový byt,152,308.4
21.2581401,48.7217052,255000,3,3 izbový byt,75,312.2
21.2579942,48.7098346,112990,1,1 izbový byt,29,312
21.2577477,48.7209956,179900,2,2 izbový byt,52,312.2
21.2612288,48.7330901,259000,2,2 izbový byt,51,312.7
21.2581401,48.7217052,305890,3,3 izbový byt,127,312.2
21.2094241,48.7142008,215000,3,3 izbový byt,79,308.6
21.2581401,48.7217052,205900,2,2 izbový byt,65,312.2
21.2599829,48.7072075,172000,2,2 izbový byt,53,312.1
21.2547355,48.740899,169000,3,3 izbový byt,68,312.4
21.2537228,48.7003404,162000,3,3 izbový byt,70,311.5
21.2859203,48.7316557,129000,2,2 izbový byt,58,314.4
21.2581401,48.7217052,254990,2,2 izbový byt,63,312.2
21.2695388,48.75905,98500,1,1 izbový byt,35,313.8
21.2544479,48.7234209,209000,3,3 izbový byt,69,312
21.2544479,48.7234209,205800,3,3 izbový byt,69,312
21.2544479,48.7234209,189990,4,4 izbový byt,80,312
21.2569682,48.7092731,135000,3,3 izbový byt,64,311.9
21.2437177,48.7261712,215000,3,3 izbový byt,76,311.3
21.2581401,48.7217052,355900,3,3 izbový byt,108,312.2
21.2695388,48.75905,169900,4,4 izbový byt,80,313.8
21.2577477,48.7209956,85000,3,3 izbový byt,112,312.2
21.2437177,48.7261712,215000,3,3 izbový byt,76,311.3
21.2581401,48.7217052,154000,1,1 izbový byt,31,312.2
21.2352722,48.7098221,175000,3,3 izbový byt,68,310.3
21.3024478,48.676838,139000,2,2 izbový byt,52,314.6
21.2581401,48.7217052,305900,4,4 izbový byt,138,312.2
21.2581401,48.7217052,254990,3,3 izbový byt,76,312.2
21.2437177,48.7261712,215000,3,3 izbový byt,76,311.3
21.9148577,48.7559954,145000,5,5 a viac izbový byt,94,360.3
22.0013006,48.8060922,63000,1,1 izbový byt,31,367.5
21.6704089,48.6442938,99000,3,3 izbový byt,65,340.8
21.9148577,48.7559954,128000,3,3 izbový byt,76,360.3
22.1797662,48.7458654,54000,2,2 izbový byt,59,379.3
21.2136532,48.7101925,199900,4,4 izbový byt,83,308.8
21.2577243,48.7014133,184900,3,3 izbový byt,67,311.8
21.2186162,48.7164688,107000,1,1 izbový byt,36,309.3
21.2272503,48.712166,114900,2,2 izbový byt,52,309.8
21.2570841,48.7092508,165000,2,2 izbový byt,63,311.9
21.2280118,48.7159723,184990,3,3 izbový byt,67,309.9
21.2389886,48.7093092,134990,2,2 izbový byt,54,310.6
21.2577243,48.7014133,116950,2,2 izbový byt,40,311.8
21.2389886,48.7093092,134990,3,3 izbový byt,54,310.6
21.21513378,48.71094293,159990,3,3 izbový byt,70,308.9
21.3157522,48.8318734,145000,3,3 izbový byt,65,318.8
21.2581401,48.7217052,160000,2,2 izbový byt,54,312.2
21.2569682,48.7092731,110000,2,2 izbový byt,43,311.9
21.1724662,48.6315221,128800,4,4 izbový byt,80,304.4
21.240751,48.7306662,215000,3,3 izbový byt,67,311.2
21.2546175,48.7381229,144000,2,2 izbový byt,54,312.3
21.2569682,48.7092731,122900,1,1 izbový byt,38,311.9
21.24116803,48.7073443,109000,1,1 izbový byt,33,310.7
21.2863948,48.7353974,142999,3,3 izbový byt,68,314.5
21.2990832,48.6798746,113000,2,2 izbový byt,52,314.4
21.2129846,48.7163637,145000,3,3 izbový byt,70,308.9
21.2652292,48.7281956,120000,1,1 izbový byt,50,312.9
21.2855571,48.68841,167990,3,3 izbový byt,71,313.6
21.26232927,48.72908482,287000,3,3 izbový byt,102,312.7
21.2670237,48.7595788,145000,2,2 izbový byt,63,313.7
21.2855571,48.68841,167990,4,4 izbový byt,71,313.6
21.2640692,48.7162629,133000,1,1 izbový byt,35,312.6
21.2644379,48.7110226,185000,3,3 izbový byt,55,312.5
21.2418392,48.7140566,140000,2,2 izbový byt,40,310.9
20.5678887,48.9433762,91990,2,2 izbový byt,54,269.2
21.2566239,48.7298267,149999,2,2 izbový byt,42,312.3
